"","Year","age_mother","Inner","SUM_births","SUM_pop","Inner_factor","London_zone_ASFR","London_zone_ASFR_perK"
"735","2009","34",0,4301,38380,"Outer",0.11206357477853,112.06357477853
"736","2009","34",1,3302,31488,"Inner",0.104865345528455,104.865345528455
"737","2009","35",0,3859,37707,"Outer",0.102341740260429,102.341740260429
"738","2009","35",1,2986,29680,"Inner",0.100606469002695,100.606469002695
"739","2009","36",0,3343,38199,"Outer",0.0875153799837692,87.5153799837692
"740","2009","36",1,2644,28181,"Inner",0.0938220787055108,93.8220787055108
"741","2009","37",0,2791,38486,"Outer",0.0725198773580003,72.5198773580003
"742","2009","37",1,2217,27200,"Inner",0.0815073529411765,81.5073529411765
"743","2009","38",0,2257,38303,"Outer",0.0589248883899433,58.9248883899433
"744","2009","38",1,1851,25969,"Inner",0.0712772921560322,71.2772921560322
"745","2009","39",0,1817,37669,"Outer",0.0482359499853991,48.2359499853991
"746","2009","39",1,1481,24446,"Inner",0.06058250838583,60.58250838583
"747","2009","42",0,3608,189470,"Outer",0.0190425924948541,19.0425924948541
"748","2009","42",1,3136,115784,"Inner",0.0270849167415187,27.0849167415187
"749","2010","17",0,2470,147199,"Outer",0.016780005298949,16.780005298949
"750","2010","17",1,1600,82563,"Inner",0.0193791407773458,19.3791407773458
"751","2010","20",0,1445,27891,"Outer",0.0518088272202503,51.8088272202503
"752","2010","20",1,1029,22543,"Inner",0.0456460985671827,45.6460985671827
"753","2010","21",0,1857,29536,"Outer",0.0628724268689057,62.8724268689057
"754","2010","21",1,1249,24275,"Inner",0.0514521112255407,51.4521112255407
"755","2010","22",0,2296,33852,"Outer",0.0678246484698098,67.8246484698098
"756","2010","22",1,1599,28518,"Inner",0.0560698506206606,56.0698506206606
"757","2010","23",0,2612,35734,"Outer",0.0730956512005373,73.0956512005373
"758","2010","23",1,1716,32968,"Inner",0.0520504731861199,52.0504731861199
"759","2010","24",0,3094,38148,"Outer",0.0811051693404635,81.1051693404634
"760","2010","24",1,1971,36583,"Inner",0.0538774840773037,53.8774840773037
"761","2010","25",0,3508,39672,"Outer",0.0884250857027627,88.4250857027627
"762","2010","25",1,2174,40226,"Inner",0.0540446477402675,54.0446477402675
"763","2010","26",0,3720,40234,"Outer",0.0924591141820351,92.4591141820351
"764","2010","26",1,2248,40962,"Inner",0.0548801328060153,54.8801328060153
"765","2010","27",0,4193,41971,"Outer",0.0999023135021801,99.9023135021801
"766","2010","27",1,2564,42178,"Inner",0.0607899853003936,60.7899853003936
"767","2010","28",0,4823,42728,"Outer",0.112876802096986,112.876802096986
"768","2010","28",1,2763,42327,"Inner",0.0652774824580055,65.2774824580055
"769","2010","29",0,5219,43671,"Outer",0.119507224473907,119.507224473907
"770","2010","29",1,3125,41930,"Inner",0.0745289768662056,74.5289768662056
"771","2010","30",0,5485,43291,"Outer",0.126700699914532,126.700699914532
"772","2010","30",1,3460,40927,"Inner",0.0845407677083588,84.5407677083588
"773","2010","31",0,5375,42562,"Outer",0.126286358723744,126.286358723744
"774","2010","31",1,3606,38643,"Inner",0.093315736355873,93.315736355873
"775","2010","32",0,5026,40071,"Outer",0.125427366424596,125.427366424596
"776","2010","32",1,3700,35544,"Inner",0.104096331307675,104.096331307675
"777","2010","33",0,4650,38708,"Outer",0.120130205642244,120.130205642244
"778","2010","33",1,3595,33488,"Inner",0.107351887243192,107.351887243192
"779","2010","34",0,4405,38672,"Outer",0.11390670252379,113.90670252379
"780","2010","34",1,3406,31795,"Inner",0.107123761597735,107.123761597735
"781","2010","35",0,4019,38513,"Outer",0.104354373847792,104.354373847792
"782","2010","35",1,3170,30025,"Inner",0.105578684429642,105.578684429642
"783","2010","36",0,3346,37550,"Outer",0.0891078561917443,89.1078561917443
"784","2010","36",1,2752,28525,"Inner",0.0964767747589833,96.4767747589834
"785","2010","37",0,2944,38016,"Outer",0.0774410774410774,77.4410774410774
"786","2010","37",1,2326,27117,"Inner",0.0857764501972932,85.7764501972932
"787","2010","38",0,2309,38227,"Outer",0.0604023334292516,60.4023334292516
"788","2010","38",1,1888,26235,"Inner",0.0719649323422908,71.9649323422908
"789","2010","39",0,1846,38234,"Outer",0.0482816341476173,48.2816341476173
"790","2010","39",1,1478,25111,"Inner",0.0588586675162279,58.8586675162279
"791","2010","42",0,3855,189003,"Outer",0.0203965016428311,20.3965016428311
"792","2010","42",1,3196,115950,"Inner",0.0275636050021561,27.5636050021561
"793","2011","17",0,2190,147446,"Outer",0.0148528952972614,14.8528952972614
"794","2011","17",1,1349,83501,"Inner",0.0161554951437707,16.1554951437707
"795","2011","20",0,1346,28211,"Outer",0.0477118854347595,47.7118854347595
"796","2011","20",1,884,22844,"Inner",0.0386972509192786,38.6972509192786
"797","2011","21",0,1729,30285,"Outer",0.0570909691266303,57.0909691266303
"798","2011","21",1,1108,24389,"Inner",0.0454303169461643,45.4303169461643
"799","2011","22",0,2204,33711,"Outer",0.0653792530627985,65.3792530627985
"800","2011","22",1,1474,27867,"Inner",0.0528941041375103,52.8941041375103
"801","2011","23",0,2751,37633,"Outer",0.073100736056121,73.100736056121
"802","2011","23",1,1672,33762,"Inner",0.0495231325158462,49.5231325158462
"803","2011","24",0,3142,38459,"Outer",0.0816973920278738,81.6973920278738
"804","2011","24",1,1815,38004,"Inner",0.0477581307230818,47.7581307230818
"805","2011","25",0,3504,40091,"Outer",0.0874011623556409,87.4011623556409
"806","2011","25",1,2093,40584,"Inner",0.0515720480977725,51.5720480977725
"807","2011","26",0,3923,41110,"Outer",0.0954269034298224,95.4269034298224
"808","2011","26",1,2338,42941,"Inner",0.0544467990964346,54.4467990964346
"809","2011","27",0,4252,41610,"Outer",0.102186974285028,102.186974285028
"810","2011","27",1,2603,42687,"Inner",0.0609787523133507,60.9787523133507
"811","2011","28",0,4714,43178,"Outer",0.109175969243596,109.175969243596
"812","2011","28",1,2701,43298,"Inner",0.0623816342556238,62.3816342556238
"813","2011","29",0,5170,43881,"Outer",0.117818645883184,117.818645883184
"814","2011","29",1,3073,42861,"Inner",0.0716968806140781,71.6968806140781
"815","2011","30",0,5362,44407,"Outer",0.120746729119283,120.746729119283
"816","2011","30",1,3354,41515,"Inner",0.0807900758761893,80.7900758761893
"817","2011","31",0,5586,44082,"Outer",0.126718388457874,126.718388457874
"818","2011","31",1,3616,40025,"Inner",0.0903435352904435,90.3435352904435
"819","2011","32",0,5270,42949,"Outer",0.122703671796782,122.703671796782
"820","2011","32",1,3773,37786,"Inner",0.0998517969618377,99.8517969618377
"821","2011","33",0,4830,40321,"Outer",0.119788695716872,119.788695716872
"822","2011","33",1,3565,34354,"Inner",0.103772486464458,103.772486464458
"823","2011","34",0,4493,39043,"Outer",0.115078247060933,115.078247060933
"824","2011","34",1,3349,32271,"Inner",0.103777385268507,103.777385268507
"825","2011","35",0,3834,38641,"Outer",0.0992210346523123,99.2210346523123
"826","2011","35",1,3104,30395,"Inner",0.102122059549268,102.122059549268
"827","2011","36",0,3546,38412,"Outer",0.0923149015932521,92.3149015932521
"828","2011","36",1,2823,28714,"Inner",0.0983144110886675,98.3144110886676
"829","2011","37",0,2877,37399,"Outer",0.0769271905665927,76.9271905665927
"830","2011","37",1,2351,27452,"Inner",0.0856403904997814,85.6403904997814
"831","2011","38",0,2332,37713,"Outer",0.0618354413597433,61.8354413597433
"832","2011","38",1,1920,26199,"Inner",0.0732852398946525,73.2852398946525
"833","2011","39",0,1950,37954,"Outer",0.0513779838752174,51.3779838752174
"834","2011","39",1,1549,25433,"Inner",0.0609051232650493,60.9051232650493
"835","2011","42",0,3931,188839,"Outer",0.0208166745216825,20.8166745216825
"836","2011","42",1,3395,116131,"Inner",0.0292342268644892,29.2342268644892
"837","2012","17",0,2038,146109,"Outer",0.0139484905105093,13.9484905105093
"838","2012","17",1,1321,83848,"Inner",0.015754698979105,15.754698979105
"839","2012","20",0,1309,27748,"Outer",0.0471745711402624,47.1745711402624
"840","2012","20",1,754,23080,"Inner",0.0326689774696707,32.6689774696707
"841","2012","21",0,1619,30405,"Outer",0.0532478210820589,53.2478210820589
"842","2012","21",1,985,24827,"Inner",0.0396745478712692,39.6745478712692
"843","2012","22",0,2062,34165,"Outer",0.0603541636177375,60.3541636177375
"844","2012","22",1,1330,27722,"Inner",0.0479763364836592,47.9763364836592
"845","2012","23",0,2501,37301,"Outer",0.0670491407737058,67.0491407737058
"846","2012","23",1,1562,34614,"Inner",0.0451262494944242,45.1262494944242
"847","2012","24",0,3209,40262,"Outer",0.0797029457056281,79.7029457056281
"848","2012","24",1,1977,38326,"Inner",0.0515837812451078,51.5837812451078
"849","2012","25",0,3452,40513,"Outer",0.0852072174363784,85.2072174363784
"850","2012","25",1,2077,40618,"Inner",0.0511349647939337,51.1349647939337
"851","2012","26",0,3980,41936,"Outer",0.0949065242273941,94.9065242273941
"852","2012","26",1,2240,42777,"Inner",0.0523645884470627,52.3645884470627
"853","2012","27",0,4309,42785,"Outer",0.100712866658876,100.712866658876
"854","2012","27",1,2507,44246,"Inner",0.056660489083759,56.660489083759
"855","2012","28",0,4740,42864,"Outer",0.110582306830907,110.582306830907
"856","2012","28",1,2803,43544,"Inner",0.0643716700349072,64.3716700349072
"857","2012","29",0,5075,44489,"Outer",0.11407314167547,114.07314167547
"858","2012","29",1,2967,43042,"Inner",0.0689326704149435,68.9326704149435
"859","2012","30",0,5511,44894,"Outer",0.122755824831826,122.755824831826
"860","2012","30",1,3385,42379,"Inner",0.0798744661270912,79.8744661270912
"861","2012","31",0,5618,45352,"Outer",0.123875463044629,123.875463044629
"862","2012","31",1,3715,40508,"Inner",0.0917102794509727,91.7102794509726
"863","2012","32",0,5659,44885,"Outer",0.126077754260889,126.077754260889
"864","2012","32",1,3723,39061,"Inner",0.0953124599984639,95.3124599984639
"865","2012","33",0,5220,43648,"Outer",0.119593108504399,119.593108504399
"866","2012","33",1,3798,36211,"Inner",0.104885255861479,104.885255861479
"867","2012","34",0,4594,40746,"Outer",0.112747263535071,112.747263535071
"868","2012","34",1,3533,32996,"Inner",0.107073584676931,107.073584676931
"869","2012","35",0,4166,39294,"Outer",0.106021275512801,106.021275512801
"870","2012","35",1,3266,31187,"Inner",0.104723121813576,104.723121813576
"871","2012","36",0,3649,39018,"Outer",0.0935209390537701,93.5209390537701
"872","2012","36",1,2768,29231,"Inner",0.0946939892579795,94.6939892579796
"873","2012","37",0,3067,38587,"Outer",0.0794827273434058,79.4827273434058
"874","2012","37",1,2378,27763,"Inner",0.0856535676980153,85.6535676980153
"875","2012","38",0,2391,37466,"Outer",0.0638178615277852,63.8178615277852
"876","2012","38",1,1938,26632,"Inner",0.0727696004806248,72.7696004806248
"877","2012","39",0,1940,37700,"Outer",0.0514588859416446,51.4588859416446
"878","2012","39",1,1503,25545,"Inner",0.0588373458602466,58.8373458602466
"879","2012","42",0,4121,189725,"Outer",0.021720911846093,21.720911846093
"880","2012","42",1,3428,117316,"Inner",0.0292202257151625,29.2202257151625
"881","2013","17",0,1729,145411,"Outer",0.011890434698888,11.890434698888
"882","2013","17",1,1043,82420,"Inner",0.0126546954622664,12.6546954622664
"883","2013","20",0,1089,27925,"Outer",0.0389973142345569,38.9973142345569
"884","2013","20",1,688,23626,"Inner",0.0291204605096081,29.1204605096081
"885","2013","21",0,1405,29783,"Outer",0.0471745626699795,47.1745626699795
"886","2013","21",1,882,25009,"Inner",0.0352673037706426,35.2673037706426
"887","2013","22",0,1749,33698,"Outer",0.051902190040952,51.902190040952
"888","2013","22",1,1086,28032,"Inner",0.0387414383561644,38.7414383561644
"889","2013","23",0,2260,37544,"Outer",0.0601960366503303,60.1960366503303
"890","2013","23",1,1382,34338,"Inner",0.0402469567243287,40.2469567243287
"891","2013","24",0,2761,39801,"Outer",0.0693701163287355,69.3701163287355
"892","2013","24",1,1682,38932,"Inner",0.0432035343676153,43.2035343676153
"893","2013","25",0,3249,42286,"Outer",0.0768339403112141,76.8339403112141
"894","2013","25",1,2027,41082,"Inner",0.0493403437028382,49.3403437028382
"895","2013","26",0,3690,42095,"Outer",0.0876588668487944,87.6588668487944
"896","2013","26",1,2208,43012,"Inner",0.0513345112991723,51.3345112991723
"897","2013","27",0,4248,43428,"Outer",0.0978170765404808,97.8170765404808
"898","2013","27",1,2382,44237,"Inner",0.0538463277347017,53.8463277347017
"899","2013","28",0,4692,44182,"Outer",0.10619709383912,106.19709383912
"900","2013","28",1,2580,45102,"Inner",0.0572036716775309,57.2036716775309
"901","2013","29",0,4855,43925,"Outer",0.110529311326124,110.529311326124
"902","2013","29",1,2820,43520,"Inner",0.0647977941176471,64.7977941176471
"903","2013","30",0,5304,45413,"Outer",0.116794750401867,116.794750401867
"904","2013","30",1,3157,42507,"Inner",0.0742701202154939,74.2701202154939
"905","2013","31",0,5279,45521,"Outer",0.115968454120076,115.968454120076
"906","2013","31",1,3423,41431,"Inner",0.0826192947309985,82.6192947309985
"907","2013","32",0,5524,46098,"Outer",0.119831662978871,119.831662978871
"908","2013","32",1,3683,39321,"Inner",0.0936649627425549,93.6649627425549
"909","2013","33",0,5233,45475,"Outer",0.115074216602529,115.074216602529
"910","2013","33",1,3637,37575,"Inner",0.0967930805056554,96.7930805056554
"911","2013","34",0,4845,43968,"Outer",0.110193777292576,110.193777292576
"912","2013","34",1,3581,34911,"Inner",0.102575119589814,102.575119589814
"913","2013","35",0,4126,41143,"Outer",0.10028437401259,100.28437401259
"914","2013","35",1,3158,31875,"Inner",0.0990745098039216,99.0745098039216
"915","2013","36",0,3489,39735,"Outer",0.0878067195167988,87.8067195167988
"916","2013","36",1,2868,30027,"Inner",0.0955140373663703,95.5140373663703
"917","2013","37",0,2915,39246,"Outer",0.0742750853590175,74.2750853590175
"918","2013","37",1,2287,28302,"Inner",0.0808070101052929,80.8070101052929
"919","2013","38",0,2454,38761,"Outer",0.0633110600861691,63.3110600861691
"920","2013","38",1,1892,26907,"Inner",0.0703162745753893,70.3162745753893
"921","2013","39",0,1909,37459,"Outer",0.0509623855415254,50.9623855415254
"922","2013","39",1,1539,25950,"Inner",0.0593063583815029,59.3063583815029
"923","2013","42",0,4118,190157,"Outer",0.0216557896895723,21.6557896895723
"924","2013","42",1,3403,118229,"Inner",0.0287831242757699,28.7831242757699
"925","2014","17",0,1546,144016,"Outer",0.0107349183424064,10.7349183424064
"926","2014","17",1,910,81997,"Inner",0.0110979669987926,11.0979669987926
"927","2014","20",0,1020,27404,"Outer",0.0372208436724566,37.2208436724566
"928","2014","20",1,636,23337,"Inner",0.0272528602648155,27.2528602648155
"929","2014","21",0,1287,29964,"Outer",0.0429515418502203,42.9515418502203
"930","2014","21",1,833,25910,"Inner",0.0321497491316094,32.1497491316094
"931","2014","22",0,1602,33372,"Outer",0.0480043149946063,48.0043149946063
"932","2014","22",1,1024,28876,"Inner",0.0354619753428453,35.4619753428453
"933","2014","23",0,2077,37503,"Outer",0.0553822360877796,55.3822360877796
"934","2014","23",1,1223,34897,"Inner",0.0350459924921913,35.0459924921913
"935","2014","24",0,2573,40450,"Outer",0.0636093943139679,63.6093943139679
"936","2014","24",1,1500,39214,"Inner",0.0382516448207273,38.2516448207273
"937","2014","25",0,3038,41783,"Outer",0.0727089964818227,72.7089964818228
"938","2014","25",1,1882,42365,"Inner",0.0444234627640741,44.4234627640741
"939","2014","26",0,3767,43659,"Outer",0.0862823243775625,86.2823243775625
"940","2014","26",1,2137,43969,"Inner",0.0486024244353977,48.6024244353977
"941","2014","27",0,4115,43842,"Outer",0.0938597691711145,93.8597691711145
"942","2014","27",1,2373,44691,"Inner",0.0530979391823857,53.0979391823857
"943","2014","28",0,4447,44835,"Outer",0.0991859038697446,99.1859038697446
"944","2014","28",1,2512,45392,"Inner",0.0553401480437081,55.3401480437081
"945","2014","29",0,4968,45416,"Outer",0.109388761669896,109.388761669896
"946","2014","29",1,2870,45038,"Inner",0.0637239664283494,63.7239664283494
"947","2014","30",0,5062,45124,"Outer",0.112179771296871,112.179771296871
"948","2014","30",1,3020,42893,"Inner",0.0704077588417691,70.4077588417691
"949","2014","31",0,5479,46195,"Outer",0.11860590973049,118.60590973049
"950","2014","31",1,3481,41438,"Inner",0.0840050195472754,84.0050195472755
"951","2014","32",0,5556,46318,"Outer",0.119953365862084,119.953365862084
"952","2014","32",1,3680,40206,"Inner",0.0915286275680247,91.5286275680247
"953","2014","33",0,5392,46733,"Outer",0.115378854342756,115.378854342756
"954","2014","33",1,3581,37522,"Inner",0.0954373434251906,95.4373434251906
"955","2014","34",0,5126,45949,"Outer",0.111558466996017,111.558466996017
"956","2014","34",1,3572,36134,"Inner",0.0988542646814634,98.8542646814634
"957","2014","35",0,4528,44429,"Outer",0.101915415606923,101.915415606923
"958","2014","35",1,3282,33564,"Inner",0.0977833392920987,97.7833392920987
"959","2014","36",0,3726,41544,"Outer",0.0896880415944541,89.6880415944541
"960","2014","36",1,2800,30544,"Inner",0.0916710319539026,91.6710319539026
"961","2014","37",0,2995,39998,"Outer",0.0748787439371969,74.8787439371969
"962","2014","37",1,2350,29039,"Inner",0.0809256517097696,80.9256517097696
"963","2014","38",0,2452,39461,"Outer",0.0621373001191049,62.1373001191049
"964","2014","38",1,1898,27352,"Inner",0.0693916349809886,69.3916349809886
"965","2014","39",0,1977,38806,"Outer",0.0509457300417461,50.9457300417461
"966","2014","39",1,1622,26304,"Inner",0.0616636253041363,61.6636253041363
"967","2014","42",0,4094,190062,"Outer",0.0215403394681735,21.5403394681735
"968","2014","42",1,3389,119336,"Inner",0.0283988067305759,28.3988067305759
"969","2015","17",0,1515,143744,"Outer",0.0105395703472841,10.5395703472841
"970","2015","17",1,880,81927,"Inner",0.0107412696668986,10.7412696668986
"971","2015","20",0,959,26414,"Outer",0.0363065041265995,36.3065041265995
"972","2015","20",1,621,23323,"Inner",0.0266260772627878,26.6260772627878
"973","2015","21",0,1299,29400,"Outer",0.0441836734693878,44.1836734693878
"974","2015","21",1,844,26199,"Inner",0.0322149700370243,32.2149700370243
"975","2015","22",0,1633,33709,"Outer",0.0484440357174642,48.4440357174642
"976","2015","22",1,983,29962,"Inner",0.0328082237500834,32.8082237500834
"977","2015","23",0,1940,37183,"Outer",0.0521743807654035,52.1743807654035
"978","2015","23",1,1231,35976,"Inner",0.0342172559484101,34.2172559484101
"979","2015","24",0,2569,40316,"Outer",0.0637215993650164,63.7215993650164
"980","2015","24",1,1416,39914,"Inner",0.0354762739890765,35.4762739890765
"981","2015","25",0,3084,42447,"Outer",0.0726553113294226,72.6553113294226
"982","2015","25",1,1735,42802,"Inner",0.0405354889958413,40.5354889958413
"983","2015","26",0,3598,43678,"Outer",0.0823755666468245,82.3755666468245
"984","2015","26",1,2124,44763,"Inner",0.0474499028215267,47.4499028215267
"985","2015","27",0,4016,45099,"Outer",0.0890485376615889,89.048537661589
"986","2015","27",1,2339,45962,"Inner",0.0508898655410992,50.8898655410992
"987","2015","28",0,4527,45128,"Outer",0.100314660521184,100.314660521184
"988","2015","28",1,2501,45726,"Inner",0.0546953593141757,54.6953593141757
"989","2015","29",0,5015,46257,"Outer",0.108416023520764,108.416023520764
"990","2015","29",1,2783,45207,"Inner",0.0615612626363174,61.5612626363174
"991","2015","30",0,5482,46647,"Outer",0.117520955259717,117.520955259717
"992","2015","30",1,3106,44583,"Inner",0.0696678106004531,69.6678106004531
"993","2015","31",0,5603,45939,"Outer",0.121966085461155,121.966085461155
"994","2015","31",1,3451,41792,"Inner",0.0825756125574273,82.5756125574273
"995","2015","32",0,5518,46706,"Outer",0.118143279236072,118.143279236072
"996","2015","32",1,3589,40186,"Inner",0.0893097098492012,89.3097098492012
"997","2015","33",0,5464,46792,"Outer",0.116772097794495,116.772097794495
"998","2015","33",1,3714,38290,"Inner",0.0969966048576652,96.9966048576652
"999","2015","34",0,5236,47140,"Outer",0.111073398387781,111.073398387781
"1000","2015","34",1,3619,36239,"Inner",0.0998647865559204,99.8647865559204
"1001","2015","35",0,4780,46278,"Outer",0.103288819741562,103.288819741562
"1002","2015","35",1,3473,34789,"Inner",0.0998304061628676,99.8304061628676
"1003","2015","36",0,4088,44815,"Outer",0.0912194577708357,91.2194577708357
"1004","2015","36",1,2965,32195,"Inner",0.0920950458145675,92.0950458145675
"1005","2015","37",0,3276,41781,"Outer",0.0784088461262296,78.4088461262296
"1006","2015","37",1,2457,29540,"Inner",0.083175355450237,83.175355450237
"1007","2015","38",0,2539,40252,"Outer",0.0630776110503826,63.0776110503826
"1008","2015","38",1,2050,28085,"Inner",0.072992700729927,72.992700729927
"1009","2015","39",0,2054,39506,"Outer",0.0519921024654483,51.9921024654483
"1010","2015","39",1,1648,26640,"Inner",0.0618618618618619,61.8618618618619
"1011","2015","42",0,4398,191777,"Outer",0.0229328855910771,22.9328855910771
"1012","2015","42",1,3491,120654,"Inner",0.0289339764947702,28.9339764947702
"1013","2016","17",0,1481,143449,"Outer",0.0103242267286631,10.3242267286631
"1014","2016","17",1,820,81101,"Inner",0.0101108494346556,10.1108494346556
"1015","2016","20",0,941,25928,"Outer",0.0362928108608454,36.2928108608454
"1016","2016","20",1,629,22735,"Inner",0.0276665933582582,27.6665933582582
"1017","2016","21",0,1235,28659,"Outer",0.0430929201995883,43.0929201995883
"1018","2016","21",1,737,25598,"Inner",0.028791311821236,28.791311821236
"1019","2016","22",0,1578,33004,"Outer",0.0478123863774088,47.8123863774088
"1020","2016","22",1,985,29788,"Inner",0.0330670068483953,33.0670068483953
"1021","2016","23",0,1947,37182,"Outer",0.052364047119574,52.364047119574
"1022","2016","23",1,1107,36611,"Inner",0.0302368140722734,30.2368140722734
"1023","2016","24",0,2342,40016,"Outer",0.0585265893642543,58.5265893642543
"1024","2016","24",1,1293,40357,"Inner",0.0320390514656689,32.0390514656689
"1025","2016","25",0,2704,42004,"Outer",0.0643748214455766,64.3748214455766
"1026","2016","25",1,1502,42716,"Inner",0.0351624683959172,35.1624683959172
"1027","2016","26",0,3560,44034,"Outer",0.0808466185220511,80.8466185220511
"1028","2016","26",1,1900,44744,"Inner",0.0424637940282496,42.4637940282496
"1029","2016","27",0,4076,44869,"Outer",0.0908422296017295,90.8422296017295
"1030","2016","27",1,2164,46147,"Inner",0.0468936225540122,46.8936225540122
"1031","2016","28",0,4487,46254,"Outer",0.0970078263501535,97.0078263501535
"1032","2016","28",1,2422,46572,"Inner",0.0520054968650691,52.0054968650691
"1033","2016","29",0,4942,46077,"Outer",0.107255246652343,107.255246652343
"1034","2016","29",1,2681,45440,"Inner",0.0590008802816901,59.0008802816901
"1035","2016","30",0,5390,47037,"Outer",0.114590641409954,114.590641409954
"1036","2016","30",1,3125,44388,"Inner",0.0704019104262413,70.4019104262413
"1037","2016","31",0,5652,47351,"Outer",0.119363899389664,119.363899389664
"1038","2016","31",1,3491,42988,"Inner",0.0812087094072765,81.2087094072765
"1039","2016","32",0,5585,46552,"Outer",0.119973363120811,119.973363120811
"1040","2016","32",1,3575,40208,"Inner",0.0889126541981695,88.9126541981695
"1041","2016","33",0,5515,47025,"Outer",0.117278043593833,117.278043593833
"1042","2016","33",1,3640,38175,"Inner",0.0953503601833661,95.3503601833661
"1043","2016","34",0,5266,47039,"Outer",0.111949658793767,111.949658793767
"1044","2016","34",1,3705,36530,"Inner",0.101423487544484,101.423487544484
"1045","2016","35",0,4819,47443,"Outer",0.101574521004152,101.574521004152
"1046","2016","35",1,3453,34435,"Inner",0.100275882096704,100.275882096704
"1047","2016","36",0,4225,46553,"Outer",0.0907567718514381,90.7567718514381
"1048","2016","36",1,3113,33306,"Inner",0.0934666426469705,93.4666426469705
"1049","2016","37",0,3480,44965,"Outer",0.0773935282997887,77.3935282997887
"1050","2016","37",1,2485,30988,"Inner",0.0801923325158126,80.1923325158126
"1051","2016","38",0,2747,41873,"Outer",0.0656031332839777,65.6031332839777
"1052","2016","38",1,2058,28372,"Inner",0.0725363033977161,72.5363033977161
"1053","2016","39",0,2196,40365,"Outer",0.0544035674470457,54.4035674470457
"1054","2016","39",1,1614,27202,"Inner",0.0593338725093743,59.3338725093743
"1055","2016","42",0,4537,192955,"Outer",0.0235132543857376,23.5132543857376
"1056","2016","42",1,3600,121614,"Inner",0.0296018550495831,29.6018550495831
"1057","2017","17",0,1407,141858,"Outer",0.00991836907329865,9.91836907329865
"1058","2017","17",1,737,80858,"Inner",0.00911474436666749,9.11474436666749
"1059","2017","20",0,997,25670,"Outer",0.0388391118036619,38.8391118036619
"1060","2017","20",1,551,22251,"Inner",0.024762932003056,24.762932003056
"1061","2017","21",0,1252,27988,"Outer",0.0447334571959411,44.7334571959411
"1062","2017","21",1,739,24923,"Inner",0.0296513260843398,29.6513260843398
"1063","2017","22",0,1557,31938,"Outer",0.0487507044899493,48.7507044899493
"1064","2017","22",1,885,29190,"Inner",0.0303186022610483,30.3186022610483
"1065","2017","23",0,1861,36130,"Outer",0.0515084417381677,51.5084417381677
"1066","2017","23",1,1026,36213,"Inner",0.0283323668295916,28.3323668295916
"1067","2017","24",0,2236,38932,"Outer",0.057433473749101,57.433473749101
"1068","2017","24",1,1271,40355,"Inner",0.0314954776359807,31.4954776359807
"1069","2017","25",0,2691,41269,"Outer",0.0652063292059415,65.2063292059415
"1070","2017","25",1,1464,42472,"Inner",0.0344697683179506,34.4697683179507
"1071","2017","26",0,3314,42690,"Outer",0.0776294214101663,77.6294214101663
"1072","2017","26",1,1702,44156,"Inner",0.0385451580759127,38.5451580759127
"1073","2017","27",0,3896,44804,"Outer",0.0869565217391304,86.9565217391304
"1074","2017","27",1,2059,45768,"Inner",0.0449877643768572,44.9877643768572
"1075","2017","28",0,4259,45499,"Outer",0.0936064528890745,93.6064528890745
"1076","2017","28",1,2386,46383,"Inner",0.0514412608067611,51.4412608067611
"1077","2017","29",0,4696,46672,"Outer",0.10061707233459,100.61707233459
"1078","2017","29",1,2713,45813,"Inner",0.0592189989740903,59.2189989740903
"1079","2017","30",0,5157,46653,"Outer",0.110539515143721,110.539515143721
"1080","2017","30",1,2930,44058,"Inner",0.0665032457215489,66.5032457215489
"1081","2017","31",0,5526,47214,"Outer",0.117041555470835,117.041555470835
"1082","2017","31",1,3294,42537,"Inner",0.0774384653360604,77.4384653360604
"1083","2017","32",0,5625,47452,"Outer",0.118540841271179,118.540841271179
"1084","2017","32",1,3718,41189,"Inner",0.0902668188108476,90.2668188108476
"1085","2017","33",0,5360,46495,"Outer",0.11528121303366,115.28121303366
"1086","2017","33",1,3621,37990,"Inner",0.0953145564622269,95.3145564622269
"1087","2017","34",0,5107,46977,"Outer",0.108712774336377,108.712774336377
"1088","2017","34",1,3575,36156,"Inner",0.0988770881734705,98.8770881734705
"1089","2017","35",0,4760,46874,"Outer",0.101548833041772,101.548833041772
"1090","2017","35",1,3418,34635,"Inner",0.0986862999855637,98.6862999855637
"1091","2017","36",0,4310,47406,"Outer",0.0909167615913597,90.9167615913597
"1092","2017","36",1,3003,32748,"Inner",0.091700256504214,91.700256504214
"1093","2017","37",0,3629,46358,"Outer",0.0782820656628845,78.2820656628845
"1094","2017","37",1,2674,31874,"Inner",0.0838928280102905,83.8928280102905
"1095","2017","38",0,2884,44921,"Outer",0.0642015983615681,64.2015983615681
"1096","2017","38",1,2074,29601,"Inner",0.0700652004999831,70.0652004999831
"1097","2017","39",0,2097,41761,"Outer",0.0502143147913125,50.2143147913125
"1098","2017","39",1,1675,27337,"Inner",0.0612722683542452,61.2722683542452
"1099","2017","42",0,4581,194773,"Outer",0.0235196870202749,23.5196870202749
"1100","2017","42",1,3591,122926,"Inner",0.0292126970697818,29.2126970697818
"1101","2018","17",0,1307,143286,"Outer",0.00912161690604804,9.12161690604804
"1102","2018","17",1,636,82593,"Inner",0.00770041044640587,7.70041044640587
"1103","2018","20",0,863,25378,"Outer",0.0340058318228387,34.0058318228387
